,ref_MaxAFs,refSel_MaxAFs,ref_H,refSel_H
1919,0.031627507829570065,0.5408779665770546,0.28496585951801146,0.03512770160843759
1920,0.0011404264703590995,0.004429864670990259,0.899265430439846,0.8884879308297889
1921,0.006308002641618435,0.037455488609518695,0.6486434479222748,0.3016274826823616
1922,0.0005291626764724566,0.07152385666703023,0.8902369679043611,0.5713664439184374
1923,0.0035021819720328835,0.031876807572959125,0.804936776492523,0.770861379343016
1924,0.001796036853213989,0.23676224355386372,0.7810649186367081,0.22580483296019116
1925,0.0005237691724087509,0.3129904343209039,0.8968988201198655,0.06514758872276116
1926,0.0005249677288673522,0.08180447469068254,0.9321328462711355,0.5498582158776233
1927,0.0006298414189949624,0.051021949164426365,0.8681618777202668,0.7382423624045996
1928,0.0002870542718350019,0.12480029053008557,0.9237571481794025,0.44695070990102737
1929,0.3137850772529565,0.5432738809377985,0.013508905332320631,0.08510034279889389
1930,0.024534450707567806,0.025373440228588687,0.4317170056702644,0.7599713983727717
1931,0.0005753071001286051,0.8985002463033522,0.8060480816305495,0.020375318658271357
1932,0.013498742114996697,0.003991792285371498,0.35989787654469796,0.9015411902624851
1933,0.0009085057956197556,0.09367917280427453,0.8938823554956046,0.5167920154947685
1934,0.0015389464928440187,0.2627301677859186,0.8595820389179577,0.09702810551705876
1935,0.0006172565761796492,0.07148969780796009,0.9200466820908663,0.7851020461047291
1936,0.0011787802770343398,0.9527205433775561,0.888375034967674,0.006726324756105351
1937,0.0010109823728301633,0.01217973073230601,0.8918456752960506,0.7227011402189718
1938,0.08400142867929865,0.019561639960831174,0.04778156913798115,0.8417864384354197
1939,0.001235112430588599,0.008534920541699577,0.7234437089892072,0.8357447763570962
1940,0.0006358342012879688,0.03173717574553208,0.8610379267498902,0.5004639455095716
1941,0.0009318776465624801,0.04059091230521959,0.8335186816011015,0.6286733846773509
1942,0.0006981591371352343,0.062402242738845336,0.9135897870820548,0.5180162642156625
1943,0.018885054839950764,0.009589650225268686,0.568962580970615,0.8265363268940094
1944,0.006346356448293675,0.3069994498625855,0.5185980623943818,0.21459754305492806
1945,0.0005207727812622478,0.10142724103090238,0.8400563253287071,0.3178443272368444
1946,0.0026350263742348713,0.9616677673410144,0.7799430434348251,0.1918643269953273
1947,0.10437329280614428,0.048500785653758614,0.0894879543272109,0.2582588163599867
1948,0.0045389333087229745,0.7149874690922253,0.614124922263718,0.08076611745636098
1949,0.007675555560882473,0.9024111360277681,0.5746920815042407,0.05866533261840856
1950,0.001637228122449322,0.005327583458482604,0.8030081193446319,0.7916712709578406
1951,0.014925024300732198,0.022822912084685204,0.26552566682150636,0.7855376690644654
1952,0.0001953647027520055,0.01468950795661705,0.9052142428910885,0.7990420590359559
1953,0.0035585141255871427,0.3807897767928307,0.5950717034752726,0.5204879421864514
1954,0.0021334304963102437,0.0019182896119913178,0.803779365141066,0.9301526984628046
1955,0.00025469324745276787,0.0032043406920704703,0.9347923365843701,0.9274096542026341
1956,0.0025151707283747457,0.08250083599312988,0.8211386388176383,0.35884678209511145
1957,0.006424861896332058,0.6356106705084397,0.5928895810164425,0.032962561224232134
1958,0.002520564232438451,0.012496149637376743,0.7712981320823398,0.6885212461057644
1959,0.0060521108377070655,0.03682205152114793,0.5338081025731211,0.3465895648321795
1960,0.0004991987650074251,0.029519846297119748,0.952289824730258,0.6803919619706689
1961,0.0010403470060658942,0.013096027144906675,0.91821898720108,0.8550564101966357
1962,0.005857944691413661,0.20472662725013993,0.7116744961851272,0.23350989298395342
1963,0.000791047262676832,0.031273933674282696,0.8096584749745722,0.6596152941582951
1964,0.0012494951080918141,0.006418869114039051,0.845667697442639,0.8056266172605365
1965,0.0009109029085369581,0.01601211500868354,0.9089216289641101,0.7384452554541076
1966,0.0013657550845761364,0.005169973284176538,0.8871791692620153,0.8365551192259164
1967,0.00031342251392422967,0.024943158459950834,0.9290548273151369,0.7077866587819789
1968,0.0013507731288436207,0.04032243565849291,0.8352190961684927,0.5289775098778994
1969,0.0007742674722564143,0.22462985580167247,0.9145769566839544,0.3292482893554287
1970,0.017156736426647744,0.12158216643874117,0.6661323483297745,0.7204466780258642
1971,0.0028843261176239336,0.0883252211037027,0.6948913380851454,0.3558690287593175
1972,0.00039432507487981475,0.053621018844903195,0.9304572851153039,0.765651620110002
1973,0.0021370261656860476,0.002791437992082336,0.6594885699915076,0.9280518785975284
1974,0.002772261088744716,0.07285605217076553,0.8147539584,0.3622915369044477
1975,0.0008953216745751417,0.23868892306106526,0.9033019908104267,0.49768447980995634
1976,0.007733086270895334,0.23250077606530695,0.6106652461769935,0.2248005898641977
1977,0.010795997300850855,0.8411265471865685,0.394792595618209,0.026963275540621612
1978,0.0012087441884993714,0.017163927765399354,0.8993202183649557,0.6853373743219731
1979,0.0058945006634009995,0.17325313392550012,0.33370116638658254,0.17171116727111713
1980,0.0021400225568325507,0.005596060105209286,0.8271884971424507,0.8579373548766489
1981,0.039430110375064276,0.11286027108949981,0.4298276152939078,0.6457257595797052
1982,0.0038221965464794202,0.019075026038639063,0.766057082711169,0.5629387850485748
1983,0.024482912779847953,0.006960616633326821,0.31475160020719595,0.8570254458893549
1984,0.001293841697060061,0.0005812998824216114,0.8464279986029739,0.9300836861433004
1985,0.002506181554935236,0.12024697454385938,0.63408451881014,0.633015948358098
1986,0.0017415025343476317,0.010257246172709589,0.8252823319452707,0.8289296241000412
1987,0.002881929004706731,0.2868361345595365,0.6899158734718631,0.5235182013002412
1988,0.0017810548974814733,0.2984759156072426,0.8123401901795199,0.6265528681004197
1989,0.001389126935518861,0.00957287043484827,0.8353285149001153,0.8666787356485285
1990,0.0012333145959006972,0.009076668060987347,0.89717814965258,0.8799746005827428
1991,0.00507708515863494,0.015973761202008302,0.8132604804760418,0.8070720384854206
1992,0.0008204118959125629,0.10206127739750245,0.8799004636355372,0.47648903735082393
1993,0.000786253036842427,0.019658123755748578,0.900503619883931,0.8025547166938326
1994,0.0011697911035948303,0.0072884218247542655,0.8964265151191646,0.8740489136299034
1995,0.0006580074957720921,0.9722324432453553,0.9038471479119515,0.014753896341804129
1996,0.0007736681940271137,0.1613574610738826,0.8024249357489492,0.49192681831551655
1997,0.00032121313090513785,0.024467331545886133,0.8411758413645616,0.7637188875690217
1998,0.0009049101262439518,0.0034518426007716305,0.8659937980638016,0.8847927405831385
1999,0.0033182035556375902,0.13863043350588553,0.8326454322361795,0.11850407757261172
2000,0.0018242029299911186,0.019543661613952157,0.8877086338836506,0.7977005541223745
2001,0.03934501286650358,0.03353860610280977,0.5066840680116201,0.40618110691836307
2002,0.0007065490323454432,0.01715913353956495,0.9094510305627703,0.786178813725194
2003,0.0005255670070966528,0.015710678059345326,0.9337301194037696,0.8154045190786181
2004,0.32341727623250555,0.059301577180443876,0.046701059168215986,0.5150863596463564
2005,0.0004914081480265169,0.013894865024564414,0.9237895820972417,0.7479821656100691
2006,0.0012393073781937036,0.9437936948738939,0.8991678429161927,0.024337621690620037
2007,0.0033397775718924127,0.0018475747809338432,0.7803352680840058,0.9343913545265597
2008,0.0035657054643387504,0.16307619103551682,0.7785258364379535,0.22582886810486902
2009,0.0007125418146384495,0.7589319423686113,0.896296314655617,0.572752779179076
2010,0.00039492435310911535,0.017803357636063125,0.911532457859071,0.8424903959219269
2011,0.001108664724206166,0.01890123535214188,0.8697022856071354,0.7713056649016679
2012,0.0010175744333524703,0.02131512805976482,0.88264909705285,0.7664579721438654
2013,0.0007371122220397753,0.00970710875821161,0.8997310119971242,0.8134322038999027
2014,0.0014730258876209494,0.002160398016628772,0.8422184771560359,0.9062965675188026
2015,0.013612005700334518,0.016444793890238597,0.20679497757703413,0.8300392552596475
2016,0.0007095454234919463,0.2411219926720258,0.8783320498750895,0.11004757594556702
2017,0.0014969970167929745,0.011108820536545784,0.8984529393116139,0.8218411139852638
2018,0.0012033506844356656,0.004835576032226786,0.8693546275327112,0.8060695195695862
2019,0.0055415257863429285,0.0037424925419824364,0.5498200924241572,0.7602917709616295
2020,0.004100261644874913,0.02024182075108739,0.7581895454996492,0.6646723296251713
2021,0.000894722396345841,0.6324470807359616,0.9041528598659118,0.03124553723470791
2022,0.001574303908372756,0.9729234110437389,0.7701795153009761,0.010466063498381861
2023,0.0011032712201424603,0.014848316687381718,0.9153356607425668,0.6831133959231126
2024,0.005930457357159038,0.013047485608333324,0.4643068585283897,0.6773365713950813
2025,0.0011536105914037133,0.19805006849750162,0.8759448278142226,0.5921789498315941
2026,0.002258080368004775,0.05231818797440363,0.7276549873267559,0.6581907036958703
2027,0.0008222097306004649,0.3737740265624082,0.9071356049382716,0.047331060133927294
2028,0.001431675689799206,0.07043197173324448,0.8980227312309191,0.5449965229710981
2029,0.0005986789510713297,0.17435280947626677,0.9290037670120597,0.24805610416755175
2030,0.00022652717067563825,0.7083181016783386,0.8876898768837068,0.45386289457270756
2031,0.0009828162960530337,0.6752942755744981,0.8653849913331335,0.21254920189607984
2032,0.002077697620985285,0.15589563929203668,0.8923246521550147,0.3890154343640547
2033,0.0005363540152240642,0.862789855897557,0.8699414774747539,0.05687209594466547
2034,0.00034039003424275803,0.8881644946826043,0.8840203270072484,0.0250937188614343
2035,0.0023953150825146196,0.07444054380903639,0.7825237094682493,0.5967887318501911
2036,0.0026560011122603935,0.942410560720668,0.815263023871079,0.040257059061678646
2037,0.0013142171568562822,0.0032414959422871095,0.8795087380447418,0.8828233399105259
2038,0.005078283715093541,0.019238628995238136,0.7103963265863704,0.7557982241962592
2039,0.013340532662461331,0.028885210652290383,0.48165170841729366,0.627283167876312
2040,0.020530073579380994,0.03467124195618797,0.4150073129727181,0.45926877713455094
2041,0.0005992782293006303,0.6019432195863302,0.9278934863360773,0.10191395595423802
2042,0.0038263914940845248,0.9380250426386461,0.7022533069246932,0.009746812115030812
2043,0.0009936033041804452,0.014425825535724773,0.8128289254193326,0.6295071465712773
2044,0.0007407078914155791,0.2645315981431963,0.9247435701185587,0.4096872233287373
2045,0.002806419947814852,0.2673619892201832,0.6639718396710864,0.4880303715541059
2046,0.0027225209957127635,0.41250238213096146,0.7886167087155527,0.5429348442433551
2047,0.0006634009998357978,0.04289753420979772,0.9177544853404888,0.6107323846548002
2048,0.0027860444880186304,0.05717054379705083,0.8315266815859073,0.6076811185735123
2049,0.002029755362641235,0.8336511505542724,0.86436428157155,0.2781074324577322
2050,0.010386690270238525,0.07534485465705104,0.5588523355674486,0.38162450960891026
2051,0.0005824984388802126,0.029594756075782328,0.890833237327373,0.5983898511380877
2052,0.0009426646546898915,0.1204567219241146,0.8878292891540088,0.5416632232393581
2053,0.00113143729691959,0.13106394658273576,0.8886891738512768,0.5387086629749613
2054,0.00224369769050156,0.007855339029672663,0.8164973707391524,0.8422069257585703
2055,0.004808608511908258,0.17735039917922854,0.835953298390718,0.2894138004080695
2056,0.0011901665633910518,0.016907436683258684,0.8967978293472453,0.7424123336539818
2057,0.0035962686540330826,0.010374704705652512,0.6746106514542747,0.8230082968050685
2058,0.0005944840034662253,0.006218710185452641,0.9277705479438108,0.8844733710216789
2059,0.00687432056830753,0.017824332374088647,0.7640113114525103,0.41133546454154857
2060,0.0006807800684855161,0.01257765147656163,0.9318709815133699,0.7650490641991712
2061,0.005349756752966727,0.9573253972915021,0.6927383702714661,0.009307580052735243
2062,0.0007922458191354333,0.5385851280717504,0.916258619301956,0.08475473146711776
2063,0.00048481608750420993,0.3999894527031643,0.9237358132614065,0.09845304078504225
2064,0.0005807006041923107,0.016652743435805917,0.8403235842471584,0.7871856528238033
2065,0.0006052710115936366,0.027180264089930087,0.8862450718106404,0.7184262954887328
2066,0.000687372129007823,0.16045794445170236,0.9159823371814007,0.22168403303122353
2067,0.004350759944722576,0.6956853166046814,0.6810335210396867,0.022320471877352088
2068,0.000517177111886444,0.012418243467567662,0.8788024807662471,0.6329338874684001
2069,0.026793130353801882,0.06455005591265879,0.4419814568448176,0.4920529141720862
2070,0.060281996363579705,0.17639934462932844,0.3413403618799369,0.7159374044411222
2071,0.0036825647190523733,0.0640772253897406,0.8058589692683115,0.6832801243274098
2072,0.015728656406224343,0.04444427131962265,0.3277548199807414,0.6537166934159719
2073,0.0013765420927035479,0.7003411091681179,0.8046221734847063,0.03670795805881699
2074,0.00041410125644673554,0.4321179571324297,0.9432821972235996,0.046493180578793036
2075,0.0008983180657216449,0.08134662612349686,0.8790966350381932,0.6762402705245946
2076,0.004105655148938618,0.006653786179924899,0.6826126912273442,0.8725105030750381
2077,0.0029568387833693102,0.031608930204461747,0.8261524634052809,0.7289767677122005
2078,0.0013555673546780257,0.0018547661196854509,0.9000817068884488,0.9004965142594158
2079,0.0020285568061826336,0.05811860195580443,0.8390040671831535,0.6828725531140787
2080,0.007694133185990793,0.014761421344133127,0.6159855710926965,0.7799113023210835
2081,0.002492997433890622,0.25706578996256907,0.7717881286106693,0.4851386108132666
2082,0.0008587657025878032,0.20190582462482187,0.87848507423789,0.26475770024039913
2083,0.027944943110517692,0.5213588753705037,0.14518484922524788,0.22893254539379748
2084,0.0077804292510100835,0.05281439034826455,0.4113534508170966,0.5323766046762504
2085,0.0004170976475932387,0.08671376194511331,0.9326815243779201,0.5000169006531389
2086,0.0003152203486121316,0.13105016318346183,0.9022036430363519,0.5847397838521766
2087,0.0007550905689187942,0.016613790350901374,0.8778006346272756,0.7921862765226846
2088,0.00927982338072026,0.04266141858745327,0.43429505222420917,0.7675676282482559
2089,0.0051286230863547945,0.07237483175263712,0.6961804911015058,0.45241418839533354
2090,0.0012231268660025864,0.07076277331581843,0.8946216157091179,0.3286394497269062
2091,0.004369936848060196,0.024247396435732805,0.7478819153011317,0.4867224537968361
2092,0.0019716253743990737,0.05312541574927158,0.9142344856509952,0.6753933014203313
2093,0.07855938307901963,0.9904139454441071,0.05989123716641176,0.024461679257662183
2094,0.06168550597660178,0.012471579229975417,0.21618245330889307,0.8613437718671499
2095,0.0028867232305411364,0.4676611489122501,0.7849719252748873,0.27313153887214703
2096,0.0008773433276961228,0.010473585613487116,0.8044614244115822,0.778131480683227
2097,0.005270652026699044,0.059521512290597205,0.6940358613833972,0.6860307763024017
2098,0.002109459367138219,0.10742062260213799,0.7667170154765534,0.3657642442240585
2099,0.0019158924990741151,0.08228449655235234,0.8063961222564812,0.6451523016865335
2100,0.0007323179962053703,0.005799215424942199,0.8952385404663923,0.8486766249754913
2101,0.0014832136175190601,0.11025940357433507,0.8527565416403762,0.5919170533516203
2102,0.0010127802075180652,0.9535289697088826,0.8586205199341127,0.11671540349023835
2103,0.0006364334795172694,0.44516724057545093,0.9178766227956198,0.17797848661982663
2104,0.000966036505632616,0.0538133871565087,0.8851478898762383,0.666183790183913
2105,0.002445654453775872,0.138346375625197,0.7972906946894264,0.6278354385961376
2106,0.0017684700546661601,0.009011346733993578,0.7194615141340726,0.8691172405794959
2107,0.0004326788815550551,0.0939302703823515,0.8915079259765845,0.335766384211148
2108,0.010193722680403722,0.4604452397532412,0.5311928633298059,0.4230758797857601
2109,0.004887713238175941,0.055655568433378835,0.6980569939284804,0.6375707004755279
2110,0.0030641095864141227,0.22655174108303958,0.8103317821031174,0.5354424499194318
2111,0.0010175744333524703,0.057041698977751194,0.9181814693326098,0.2609098549930926
2112,0.0022652717067563827,0.11475758596346561,0.802266178942618,0.5925238023310149
2113,0.013953594291035876,0.02238184330791994,0.11077660780276077,0.5634570624356188
2114,0.00038473662321100466,0.010475383448175018,0.9320218399791849,0.8257350608084258
2115,0.0008773433276961228,0.008947823241687712,0.8902125504026457,0.8023087634055506
2116,0.000938469707084787,0.049946244742831734,0.897689725713116,0.672959242432565
2117,0.00204413804014445,0.008400082940106935,0.7798674771958382,0.7903346963717531
2118,0.0009498559934414991,0.7963023334695692,0.8619562160376133,0.04848480349072504
2119,0.004892507464010346,0.005015958779246276,0.7924233995614776,0.8376274009838779
2120,0.0004968016520902226,0.07832087034375798,0.8974239025549581,0.6539617519877374
2121,0.0004530543413512765,0.1138023364659604,0.8841633703281511,0.7058772361004226
2122,0.0018469755027045428,0.2752736604034101,0.8196926207819367,0.4620073722111909
2123,0.0030611131952676196,0.36491249938573983,0.6654491837305115,0.32620066127205605
2124,0.002527755571190059,0.03473955967432824,0.7654563892424313,0.5554789092471748
2125,0.0008719498236324172,0.01309183219730157,0.9322565569335437,0.7823859321043084
2126,0.0016576035822455436,0.8621875812771098,0.8656174912994357,0.04592977372552276
2127,0.014548078294502102,0.01589345791928202,0.4869503460447404,0.734657989970622
2128,0.0005039929908418301,0.23041708566202865,0.9106211099165172,0.2039575016612698
2129,0.00183498993811853,0.023847078578559982,0.8736601898642647,0.7788887051262744
2130,0.001289047471225656,0.005135215146877101,0.8564337545961478,0.8838280602738395
2131,0.0008953216745751417,0.1293026678668212,0.8482633541522672,0.32064581993985486
2132,0.0013477767376971176,0.07275417487178443,0.8930115135548453,0.29678137559535733
2133,0.0039816045554733875,0.03892312099307594,0.7298203423235339,0.3855465330972683
2134,0.001974022487316276,0.33261679633049956,0.8655378042006407,0.3172384265074173
2135,0.00046144423656148533,0.4617492691801994,0.9122592930418416,0.30402312761058536
2136,0.009551895696822747,0.808005038731352,0.30870673416273364,0.026032137514873877
2137,0.0008198126176832622,0.2905552552505762,0.7887291782378509,0.06127932327212193
2138,0.0012950402535186621,0.06514633775081292,0.888199300473031,0.5102965991585162
2139,0.014017117783341743,0.040032984273740704,0.5459474711171628,0.5657023781799657
2140,0.0005369532934533648,0.017347906181794645,0.8978002790070306,0.8337338169343089
2141,0.00032840446965674543,0.03227892326481985,0.9072786458333334,0.47222080394627375
2142,0.0008923252834286385,0.20236067680086103,0.9183330741895914,0.3071698354515192
2143,0.0024096977600178344,0.04568477725427495,0.7975565613817932,0.7638939545196946
2144,0.0007712710811099112,0.21870479194857714,0.9072354189367129,0.30337547248941854
2145,0.0011422243050470014,0.022516680909512584,0.8650485117541651,0.679849745704709
2146,0.000834794573415778,0.015907840596785232,0.9266828608106552,0.7324550383472628
2147,0.00029784127996241325,0.08628228162001685,0.8907035666725249,0.2102568877309905
2148,0.0001875740857710973,0.9544596487989865,0.9233872797938223,0.09612965067342993
2149,0.0007053504758868419,0.07740936815699172,0.8482619642191995,0.19951220657365987
2150,0.0004602456801028841,0.4925749427389652,0.9101498820780709,0.45384699429730246
2151,0.001802628913736296,0.3240764822847363,0.535526828611419,0.35027859006710826
2152,0.0009780220702186287,0.07745551258064787,0.8583286389872928,0.5582086291114854
2153,0.012023918392687847,0.07388441361224542,0.30187134850995934,0.631491989733211
2154,0.0009144985779127618,0.003923474567231227,0.843817721111692,0.8724208853196144
2155,0.0021843691458007975,0.06519487928738628,0.7868652654599272,0.4989811031745267
2156,0.0037484853242754426,0.20209040231944647,0.8847972188331401,0.5330909139173434
2157,0.009738271226135242,0.06709638910895717,0.6915363697014585,0.49984993573261627
2158,0.02282710703229031,0.740440613325311,0.24566842283943435,0.1118909456418723
2159,0.0005830977171095133,0.11079635686778844,0.9075225559699663,0.31384988854667717
2160,0.0017325133609081222,0.0018014303572776948,0.8700487465677722,0.9298924829174366
2161,0.0023257988079157465,0.015889262971676914,0.8349967111111111,0.7787828540272058
2162,0.0076120320685766065,0.9443114712640096,0.6618598027479582,0.07842309780080381
2163,0.0033595537534593335,0.035115906402329033,0.6492824523238465,0.8132883047866919
2164,0.0024420587844000688,0.5409810424324943,0.8364113078933344,0.032259490715289885
2165,0.0004482601155168715,0.029551608043272684,0.8837818354206978,0.5876077712183327
2166,0.0015005926861687783,0.002242499134042959,0.827151131017351,0.8610401292480632
2167,0.00048661392219211184,0.04418837951571128,0.8943605970011062,0.6809575093825462
2168,0.007039721359594504,0.3890622134700966,0.601187398387447,0.0590250199431015
2169,0.003958232704530663,0.03150885074016854,0.7144202106054942,0.7423984770210599
2170,0.003600463601638187,0.08592331396066577,0.7483299613041445,0.5003639782367892
2171,0.02930470541280082,0.20733588466051486,0.4373286381279373,0.4409678642480078
2172,0.0011332351316074918,0.3734689939436942,0.8987739108739541,0.4180604336607404
2173,0.00026188458620437545,0.4101580056979374,0.9246551426380616,0.1391124374305016
2174,0.012836539671619502,0.0019590405315837605,0.6354689827386736,0.9281706332885857
2175,0.0005663179266890957,0.009321173578542005,0.9409528689474577,0.7840220610208639
2176,0.0036088534968483957,0.05191906867368941,0.7397084820473774,0.49583772076700405
2177,0.00040391352654862484,0.5555387091786652,0.9235953872972531,0.10083358339776405
2178,0.0037502831589633447,0.009711303705816715,0.7347323187463118,0.7547833296375619
2179,0.000521971337720849,0.014149558272017183,0.9287635589528985,0.8918659498315806
2180,0.0008959209528044424,0.016329732470212875,0.8530750499787763,0.7075073025738277
2181,0.0033955104472173712,0.053558094630826635,0.7684006835245281,0.5080421783200144
2182,0.0014352713591750095,0.35925651145760046,0.859270359601099,0.48083444689919563
2183,0.00044346588968246646,0.026841671890375233,0.8881631313896104,0.6496494582206507
2184,0.0016797768767296667,0.178752710235792,0.7874021080336675,0.44669500190704614
2185,0.0013010330358116684,0.7018668715399173,0.8926765824548906,0.10118755270353597
2186,0.0013327947819646018,0.24806283312378571,0.8436426335082778,0.17603040544059567
2187,0.0014862100086655632,0.4146034516028895,0.8211104587365154,0.051745183901178105
2188,0.0012866503583084533,0.025724017992729557,0.8796960039423215,0.8503190737935247
2189,0.0028052213913562505,0.31237437630118287,0.654421907905548,0.043311828300466315
2190,0.0019686289832525706,0.03752380632765897,0.8074882813282613,0.5835954647393473
2191,0.001528758762945908,0.029755362641234896,0.8478605068071444,0.3867609848117971
2192,0.0009037115697853505,0.35336141151597017,0.9031876448786069,0.03906683183578097
2193,0.00043028176863785255,0.01726580506438046,0.8960910170927474,0.8984968766984828
2194,0.0067478728619250975,0.005712919359922909,0.2132572764156485,0.8228500175140682
2195,0.0005687150396062982,0.409854171635682,0.8788140329648951,0.3471144902274399
2196,0.003917481784938221,0.02693695712883403,0.7972679440742035,0.8002900890314242
2197,0.0004033142483193242,0.0018343906598892294,0.9316826865739077,0.9052984068883724
2198,0.0028172069559422633,0.006134211955121252,0.7481831504345873,0.8464707712678297
2199,0.0014154951776080887,0.07180012393073781,0.7460759744032028,0.6421825537208279
2200,0.0003415885907013593,0.015479356662835281,0.8893415140740134,0.8118543579688811
2201,0.0036951495618676865,0.6909803832264421,0.6829305050224603,0.04063116110099718
2202,0.002055524326501162,0.00793863870354545,0.8849886403329357,0.844883821251359
2203,0.0011434228615056026,0.020610376862107278,0.8016865448914339,0.7461499392636919
2204,0.002555921647967188,0.157257798707237,0.7523209209673223,0.17618657712361718
2205,0.0008659570413394108,0.008192732672768916,0.8658343585879336,0.8573559689586041
2206,0.0011997550150598618,0.0041907526574993074,0.8916138357752601,0.897889461379094
2207,0.0008156176700781578,0.06344318902314053,0.8897216736430944,0.7223221251356682
2208,0.0008653577631101102,0.45059010927239235,0.8866849756234815,0.36911147972090586
2209,0.004112846487690226,0.04413923870090863,0.7154180872401861,0.720805825879691
2210,0.0006220508020140543,0.5222128468472572,0.9185811053507501,0.24826094857098335
2211,0.008786617398005842,0.7860187190547704,0.6402348781044735,0.026246676483154596
2212,0.0007928450973647339,0.07670881190693928,0.9254403783382686,0.6270774874832576
2213,0.000450657228434074,0.09407170004446644,0.9192343401506544,0.6654104092293045
2214,0.0007251266574537626,0.0026973513100821372,0.8416648434647618,0.8908095353737728
2215,0.008751859260706405,0.020712254161088385,0.7634309511686196,0.8066198640560465
2216,0.008427050460425464,0.24526060812357597,0.5247771252847608,0.570861486858818
2217,0.008967000145025331,0.00904190992368791,0.6236449236520033,0.8009450743916182
2218,0.013164344863046946,0.04502497192381496,0.3524064889026386,0.7738536824491216
2219,0.0011260437928558844,0.05362701162719621,0.7878642867655211,0.621609321473489
2220,0.007509555491366199,0.9867847164874625,0.6927271671005852,0.020265930601778726
2221,0.0021082608106796174,0.03649724272086699,0.8624079748037086,0.7677324618347605
2222,0.0266193396673047,0.0009348740377089833,0.417667470398688,0.9506937792839808
2223,0.0059136775667386204,0.047781651778597854,0.7460157807015582,0.4751716549391095
2224,0.0007574876818359967,0.055092846176065545,0.8700152967918919,0.7246886715614091
2225,0.002654203277572492,0.025393815688384908,0.8006619822485208,0.8205105300467279
2226,0.0010751051433653307,0.009465599631803457,0.7988107019823603,0.8050351364405681
2227,0.0006406284271223738,0.08175113892827479,0.90946711143972,0.6464587284312218
2228,0.002252087585711769,0.01779916268845802,0.8241551207283021,0.8403163928687328
2229,0.002642217712986479,0.010151173926123377,0.5956129331818585,0.8996132250009464
2230,0.00019656325921060675,0.009254054416860334,0.9345825663103338,0.8239131874562275
2231,0.0014598417665763355,0.008450422311368189,0.8441836787072975,0.8493383436701368
2232,0.048959233499173596,0.017838715051591864,0.21133189641092542,0.6918134837978
2233,0.0011554084260916152,0.0686383319929477,0.815964503998692,0.49015782251463813
2234,0.005148399267921715,0.020626557374298395,0.7122219584871665,0.8252888924103818
2235,0.0009960004170976476,0.014263421135584303,0.8988990228635008,0.5536528004818198
2236,0.0011973579021426594,0.16346452332810363,0.9022876693012918,0.5294360724829001
2237,0.0026931563624770327,0.34133809240151164,0.8527432520385543,0.05516732242494948
2238,0.0008905274487407366,0.013783998552143798,0.8871028752864918,0.73501017176351
2239,0.0005279641200138553,0.01341604171935321,0.9190113587987908,0.7810446672779063
2240,0.00032301096559303976,0.35678868370934047,0.9218700978271845,0.3177820212588559
2241,0.0011643975995311248,0.020853683823203333,0.8886635857965426,0.769410194738395
2242,0.0014856107304362625,0.008074075583367393,0.869195561012896,0.8727198818612222
2243,0.0007724696375685124,0.0022928385053042114,0.9094491263716917,0.9120746370590435
2244,0.002606860297457742,0.08510949412527552,0.7734178512542282,0.5570345109659847
2245,0.004466420642977598,0.5313200780979388,0.6196940193891718,0.32589104099576693
2246,0.008512147968986153,0.6582753731405895,0.6085133720177651,0.5456299626683103
2247,0.026559411844374634,0.0040037778499575115,0.29598284360850946,0.8636213718108104
2248,0.0006831771814027186,0.02398730968421633,0.9211754810584049,0.7724323814244416
2249,0.0008036321054921453,0.09338792358483443,0.8727903525340868,0.7045224326169308
2250,0.001013379485747366,0.15452568925985544,0.8719043328862576,0.2612857143819962
2251,0.00035177632059947,0.12167505456428278,0.8884187349839167,0.2778617584730282
2252,0.0008126212789316547,0.09369655187292425,0.8793110565953286,0.3802493319918261
2253,0.0026524054428845897,0.42214357028395,0.8193405997485262,0.1128992889067083
2254,0.0005225706159501496,0.15918927244027292,0.8022356011429893,0.5660252954331512
2255,0.0016959573889207837,0.15569607964167956,0.8276201672163097,0.43842799118332243
2256,0.0006172565761796492,0.21136183580495652,0.8921998505819992,0.3075818894152462
2257,0.00044885939374617213,0.11796432376845327,0.9207108635694985,0.5904531437504403
2258,0.004280045113665101,0.07959853152862692,0.7958343445845285,0.44810470164710037
2259,0.0003811409538352009,0.9999065125962291,0.837823274849224,0.010428277837317701
2260,0.004251879036887972,0.057029713413165185,0.6208378217995363,0.3237767070880526
2261,0.002819004790630165,0.033018432599776826,0.6230771630416587,0.6767655830310788
2262,0.0007353143873518734,0.025054624210600753,0.8062379074202328,0.7401493653236757
2263,0.0009576466104224072,0.4144104840130547,0.8422926753219038,0.31063967205964427
2264,0.00046384134947868784,0.13223793263393568,0.9093433661766831,0.23144530559012821
2265,0.001144621417964204,0.050135616663290736,0.9151437514934632,0.7053418641361018
2266,0.0007952422102819364,0.12444192214896378,0.870212300515304,0.5706850986253353
2267,0.0011745853294292355,0.042078920148573055,0.900264844418828,0.63378661897549
2268,0.0006232493584726555,0.014529500669393782,0.8230923579581155,0.7946607388786651
2269,0.0007083468670333451,0.02407120863631842,0.9034770492557156,0.7967145299065237
2270,0.001037350614919391,0.10997654425010517,0.8782847034291246,0.6143658205196771
2271,0.0015245638153408036,0.045679383750211244,0.8464993849964828,0.4788469008481808
