,1,2,3,4,5,6
Population 940,92107064.0,23323450.0,426826.0,899.0,,
Population 941,45282040.0,69180958.0,1258065.0,5790.0,,
Population 942,30393242.0,83396462.0,1932022.0,60022.0,,
Population 943,5072904.0,88855090.0,21825203.0,126782.0,,
Population 944,6481458.0,92277138.0,17076173.0,76342.0,,
Population 945,5122026.0,105599749.0,5096398.0,14627.0,,
Population 946,95665623.0,19953712.0,181495.0,191.0,,
Population 947,6965866.0,107156007.0,1761828.0,11759.0,,
Population 948,7235440.0,101929711.0,6541328.0,184210.0,,
Population 949,5192431.0,108337767.0,2329129.0,24853.0,,
Population 950,338489.0,101898183.0,13490554.0,158409.0,,
Population 951,83630376.0,31767577.0,483195.0,312.0,,
Population 952,85383791.0,30039871.0,430214.0,300.0,,
Population 953,65800944.0,49679317.0,406949.0,1344.0,,
Population 954,89354925.0,25984529.0,530804.0,1141.0,,
Population 955,16519703.0,92986438.0,6368678.0,20934.0,,
Population 956,61426919.0,53310170.0,1151627.0,704.0,,
Population 957,53707065.0,61305305.0,639461.0,982.0,,
Population 958,20818579.0,90389264.0,4693421.0,11598.0,,
Population 959,69088840.0,46506559.0,289968.0,495.0,,
Population 960,4285600.0,106064480.0,5534887.0,12577.0,,
Population 961,1357020.0,15030174.0,98759311.0,759757.0,955.0,
Population 962,96301418.0,19134006.0,207514.0,,,
Population 963,51954843.0,63122464.0,674461.0,502.0,,
Population 964,4713396.0,102190593.0,8936368.0,70835.0,,
Population 965,14108756.0,99604887.0,2120091.0,4115.0,,
Population 966,89808412.0,25087354.0,940031.0,1552.0,,
Population 967,0.0,106081059.0,9395981.0,57807.0,445.0,
Population 968,89822724.0,25598768.0,364971.0,137.0,,
Population 969,26112698.0,85225642.0,4230996.0,97520.0,263.0,
Population 970,40834791.0,73289606.0,1762555.0,2676.0,,
Population 971,34646358.0,79541392.0,1717134.0,3421.0,,
Population 972,23517052.0,88486599.0,3744150.0,16856.0,,
Population 973,37258511.0,57585264.0,20316639.0,625315.0,299.0,
Population 974,25374084.0,78466816.0,11944734.0,74589.0,,
Population 975,89688374.0,25681297.0,448799.0,3587.0,,
Population 976,75321988.0,40232879.0,331267.0,615.0,,
Population 977,92172920.0,22766054.0,925139.0,515.0,,
Population 978,95805891.0,19897610.0,160802.0,333.0,,
Population 979,75902071.0,39672110.0,309354.0,217.0,,
Population 980,40349031.0,74855911.0,653340.0,855.0,,
Population 981,104448857.0,11290498.0,76027.0,100.0,,
Population 982,24088569.0,88954787.0,2828050.0,11045.0,,
Population 983,28715283.0,85846746.0,1350467.0,1736.0,,
Population 984,77977547.0,37301692.0,587188.0,808.0,,
Population 985,45779174.0,69114178.0,880886.0,1748.0,,
Population 986,83982879.0,28166882.0,3464803.0,10229.0,,
Population 987,69174541.0,44441678.0,1815115.0,406990.0,4020.0,
Population 988,99908531.0,15820598.0,134676.0,,,
Population 989,101361110.0,13194864.0,1307507.0,4035.0,,
Population 990,55450175.0,40602239.0,19805402.0,50204.0,,
Population 991,87345942.0,26731678.0,1796378.0,5670.0,,
Population 992,84924511.0,30751757.0,168995.0,448.0,,
Population 993,6971533.0,97865784.0,11011402.0,43611.0,,
Population 994,78540648.0,36529715.0,717919.0,684.0,,
Population 995,2339287.0,109497486.0,4002883.0,14011.0,,
Population 996,26761599.0,87605593.0,1531294.0,1624.0,,
Population 997,56989490.0,45831124.0,12375544.0,701098.0,678.0,
Population 998,98065650.0,17600668.0,136593.0,575.0,,
Population 999,112900873.0,2922702.0,11169.0,,,
