,1,2,3,4,5,6
Population 922,0.0,5043775.0,106429753.0,2538875.0,2321.0,
Population 923,0.0,101811268.0,2823535.0,6208.0,,
Population 924,36665134.0,78071650.0,1158853.0,1993.0,,
Population 925,75025162.0,40436834.0,407750.0,1895.0,,
Population 926,6546259.0,105622513.0,3701258.0,22877.0,,
Population 927,38223785.0,76204288.0,1479011.0,4977.0,,
Population 928,82027756.0,33549869.0,316234.0,323.0,,
Population 929,110695952.0,5105718.0,49057.0,,,
Population 930,1073789.0,105471986.0,9233057.0,88196.0,136.0,
Population 931,48499385.0,66391451.0,983264.0,1852.0,,
Population 932,82590325.0,31918178.0,1346530.0,6153.0,,
Population 933,1805725.0,73428644.0,39525949.0,1150885.0,746.0,
Population 934,84420196.0,31144969.0,311203.0,1150.0,,
Population 935,21400175.0,73105775.0,14269484.0,6942702.0,179884.0,
Population 936,8893398.0,99427957.0,7525307.0,71157.0,,
Population 937,41342623.0,73573998.0,1001448.0,2747.0,,
Population 938,70778801.0,44711308.0,397513.0,,,
Population 939,0.0,95409100.0,4551666.0,12817.0,,
Population 940,7065693.0,102807881.0,5996068.0,27163.0,,
Population 941,0.0,105727608.0,8958928.0,54459.0,,
Population 942,59138282.0,54830503.0,1855945.0,60612.0,1579.0,
Population 943,73856629.0,38375958.0,3622182.0,10782.0,,
Population 944,812586.0,48048322.0,66659642.0,386487.0,1213.0,
Population 945,54912686.0,58310011.0,2650902.0,5164.0,,
Population 946,42386285.0,72839051.0,680936.0,1162.0,,
Population 947,409990.0,93858419.0,20396144.0,1197623.0,20641.0,
Population 948,11701619.0,102323632.0,1884424.0,4633.0,,
Population 949,101531344.0,14093716.0,221303.0,880.0,,
Population 950,86824078.0,28493932.0,562229.0,1332.0,,
Population 951,14356939.0,97714336.0,3839795.0,13815.0,,
Population 952,297188.0,112657784.0,2882087.0,32074.0,,
Population 953,188811.0,104515332.0,10275378.0,879352.0,10211.0,
Population 954,35690042.0,79774809.0,451622.0,1489.0,,
Population 955,45098459.0,68244442.0,2560792.0,9083.0,176.0,
Population 956,22164750.0,92492488.0,1245877.0,1525.0,,
Population 957,47252572.0,67854603.0,782737.0,1691.0,,
Population 958,52040644.0,2178003.0,59869384.0,1781630.0,13684.0,
Population 959,95129420.0,20206977.0,535699.0,1344.0,,
Population 960,48253135.0,66551378.0,1101554.0,929.0,,
Population 961,1823007.0,109393870.0,4658203.0,21308.0,,
Population 962,832142.0,112942309.0,2101400.0,5278.0,,
Population 963,83498713.0,29785635.0,2601089.0,12482.0,,
Population 964,107176151.0,8646250.0,26422.0,,,
Population 965,11905235.0,101713377.0,2259786.0,35637.0,,
Population 966,65007901.0,10897640.0,37489186.0,2492847.0,7903.0,
Population 967,14458553.0,100777126.0,701141.0,557.0,,
Population 968,14885178.0,72158451.0,28137032.0,732437.0,1367.0,
Population 969,43153389.0,68285775.0,4441839.0,10692.0,,
Population 970,58360312.0,55356411.0,2169535.0,6996.0,,
Population 971,57646694.0,57583246.0,635564.0,1031.0,,
Population 972,37892935.0,75507876.0,2457094.0,17297.0,,
Population 973,3864784.0,75406913.0,36505599.0,156021.0,110.0,
Population 974,69791120.0,44043896.0,2038736.0,12538.0,,
Population 975,6540259.0,107975501.0,1373665.0,1157.0,,
Population 976,77075085.0,38136484.0,564263.0,4603.0,,
Population 977,28088242.0,83731108.0,4078530.0,7862.0,,
Population 978,57766628.0,54807249.0,3323234.0,2929.0,,
Population 979,24226695.0,89846915.0,1832965.0,4929.0,,
Population 980,9686223.0,99288496.0,6855576.0,37968.0,,
Population 981,72606943.0,42560211.0,674252.0,1923.0,,
Population 982,56231655.0,58395857.0,1238469.0,10719.0,,
Population 983,163.0,44958450.0,68986944.0,761218.0,1768.0,
Population 984,5044783.0,102541796.0,8262485.0,74500.0,130.0,
Population 985,2162343.0,112261089.0,1459465.0,2764.0,,
Population 986,0.0,111215289.0,3137147.0,4800.0,,
Population 987,96746.0,68282963.0,46168979.0,1254111.0,90122.0,
Population 988,2016915.0,110098874.0,3759075.0,12344.0,,
Population 989,5211226.0,104343041.0,6347313.0,16061.0,129.0,
Population 990,97201930.0,18513152.0,152179.0,117.0,,
Population 991,73571131.0,41942418.0,380626.0,289.0,,
Population 992,0.0,84070582.0,29393037.0,166426.0,771.0,
Population 993,82539.0,110074657.0,5685540.0,28833.0,,
Population 994,14697049.0,99850755.0,1365629.0,3726.0,,
Population 995,66519653.0,43026099.0,6301195.0,13998.0,,
Population 996,78087779.0,37643557.0,154971.0,145.0,,
Population 997,88319723.0,27120978.0,432866.0,267.0,,
Population 998,147683.0,21220197.0,92953485.0,1559142.0,9281.0,
Population 999,103688055.0,11759828.0,411437.0,906.0,,
