,1,2,3,4,5
Population 559,67473737.0,872536.0,412.0,,
Population 560,92984145.0,9027144.0,175086.0,403.0,
Population 561,36317219.0,60461744.0,441154.0,882.0,
Population 562,94074241.0,17621715.0,182466.0,,
Population 563,86186741.0,4354656.0,44383.0,193.0,
Population 564,88408465.0,3752779.0,6266.0,,
Population 565,106872283.0,4579251.0,20877.0,124.0,
Population 566,98194514.0,1194812.0,6719.0,166.0,
Population 567,109414126.0,3973976.0,36006.0,,
Population 568,90858603.0,2093016.0,5163.0,,
Population 569,82502586.0,955058.0,1450.0,,
Population 570,65113023.0,48407625.0,1152014.0,4127.0,
Population 571,101135455.0,3422322.0,14977.0,,
Population 572,110368619.0,4236725.0,32963.0,,
Population 573,102131277.0,3119667.0,6284.0,,
Population 574,54626473.0,2751260.0,39553.0,,
Population 575,106917041.0,6422511.0,417917.0,1976.0,
Population 576,102188481.0,3347456.0,19851.0,,
Population 577,95800432.0,1571321.0,2108.0,,
Population 578,111612886.0,836856.0,1448.0,,
Population 579,4430086.0,106935896.0,2286886.0,5313.0,
Population 580,107921011.0,1093993.0,2246.0,,
Population 581,104086301.0,3573839.0,14446.0,,
Population 582,97141222.0,3619632.0,8889.0,,
Population 583,108498241.0,1816248.0,3806.0,,
Population 584,112644826.0,2433825.0,6016.0,,
Population 585,49401393.0,1145306.0,36216.0,,
Population 586,72863502.0,6871275.0,278864.0,321.0,
Population 587,91730643.0,3984573.0,46095.0,,
Population 588,70063774.0,760404.0,9433.0,,
Population 589,68639297.0,34717770.0,609087.0,3676.0,
Population 590,93399110.0,1573959.0,2058.0,,
Population 591,112451766.0,2757536.0,9453.0,,
Population 592,99296496.0,11045862.0,199312.0,2483.0,
Population 593,111646487.0,2196333.0,2759.0,,
Population 594,103752023.0,12001292.0,94006.0,305.0,
Population 595,69037978.0,11090429.0,28275.0,,
Population 596,105240370.0,10427644.0,185055.0,100.0,
Population 597,87617461.0,22878731.0,2192465.0,32068.0,
Population 598,90058737.0,9787771.0,50316.0,,
Population 599,97405391.0,5882794.0,46387.0,141.0,
Population 600,101106076.0,12824196.0,134088.0,,
Population 601,90750962.0,22441345.0,118247.0,,
Population 602,107879970.0,7595861.0,36648.0,,
Population 603,111655311.0,1966257.0,3496.0,,
Population 604,51149370.0,11305998.0,62501.0,,
Population 605,54064430.0,12143328.0,66726.0,,
Population 606,79181180.0,1131586.0,1139.0,,
Population 607,106075109.0,9404195.0,47287.0,,
Population 608,76031907.0,4284180.0,10796.0,,
Population 609,71003338.0,44417390.0,412902.0,1783.0,
Population 610,59161208.0,1360569.0,734.0,,
Population 611,53391078.0,29445792.0,234110.0,37358.0,409.0
Population 612,83830589.0,1658369.0,3472.0,,
Population 613,83105133.0,21236410.0,190698.0,,
Population 614,64115100.0,1242081.0,1612.0,,
Population 615,82478730.0,1661935.0,4273.0,,
Population 616,51424706.0,8541924.0,81383.0,,
Population 617,36641749.0,397883.0,562.0,,
Population 618,40954150.0,70353697.0,644042.0,367.0,
Population 619,40897086.0,1445144.0,4615.0,,
Population 620,50722560.0,14077622.0,67794.0,,
Population 621,87053511.0,1004087.0,1496.0,,
Population 622,92418442.0,2267609.0,53127.0,,
Population 623,62640479.0,288731.0,848.0,,
Population 624,84609265.0,2536703.0,22573.0,,
Population 625,45981472.0,840621.0,771.0,,
Population 626,79506257.0,1454474.0,14207.0,,
Population 627,96349185.0,5256361.0,22054.0,,
Population 628,67946821.0,44529231.0,746904.0,2601.0,
Population 629,77227450.0,1714936.0,2410.0,,
Population 630,104065817.0,5097908.0,28993.0,,
Population 631,106483898.0,1426460.0,2703.0,,
Population 632,109245936.0,5789225.0,48207.0,,
Population 633,62208988.0,11828461.0,44777.0,1076.0,
Population 634,51561796.0,745128.0,2301.0,,
Population 635,52305878.0,62095779.0,954481.0,3299.0,
Population 636,105833600.0,5591559.0,35523.0,,
Population 637,98236524.0,4860348.0,21885.0,,
Population 638,47328435.0,25493625.0,100741.0,424.0,
Population 639,79310757.0,4207489.0,20819.0,,
Population 640,104376559.0,7392907.0,42876.0,127.0,
Population 641,75453085.0,2275454.0,5648.0,,
Population 642,100580398.0,4834375.0,16607.0,,
Population 643,92397583.0,3397058.0,13570.0,,
Population 644,80609537.0,3331988.0,38341.0,292.0,
Population 645,87404352.0,15578182.0,2087217.0,57661.0,
Population 646,60640370.0,1803255.0,2791.0,,
Population 647,85806974.0,8343971.0,15415.0,,
Population 648,81391531.0,9429712.0,395621.0,,
Population 649,82695281.0,21464342.0,149769.0,813.0,
Population 650,69496258.0,6634639.0,20518.0,,
Population 651,80952109.0,2731016.0,127954.0,,
Population 652,104104138.0,7002034.0,64354.0,236.0,
Population 653,93180005.0,4608920.0,34457.0,127.0,
Population 654,93278811.0,11003504.0,61074.0,215.0,
Population 655,96169154.0,10465454.0,57760.0,,
Population 656,57746795.0,10510023.0,82454.0,210.0,
Population 657,112681019.0,2441861.0,13093.0,,
Population 658,94833148.0,1645665.0,6880.0,,
Population 659,100866006.0,2160771.0,5913.0,,
Population 660,72901838.0,1209246.0,1596.0,,
Population 661,98714239.0,7446899.0,180957.0,354.0,
Population 662,84586564.0,15929650.0,48915.0,320.0,
Population 663,84883913.0,2145241.0,12744.0,,
Population 664,98813170.0,3310596.0,13904.0,,
Population 665,105101140.0,6641968.0,40364.0,,
Population 666,88763862.0,1155278.0,2079.0,,
Population 667,40637781.0,643738.0,884.0,,
Population 668,110613936.0,5211161.0,12640.0,,
Population 669,53973312.0,794747.0,1364.0,,
Population 670,78819311.0,932437.0,3663.0,,
Population 671,87521952.0,15639653.0,1441036.0,11678.0,
Population 672,94029886.0,15792282.0,643311.0,2037.0,
Population 673,96330045.0,6215041.0,35937.0,,
Population 674,109076937.0,5843326.0,28518.0,,
Population 675,91294053.0,22571352.0,192985.0,757.0,
Population 676,99538982.0,7452547.0,24497.0,,
Population 677,62095701.0,1172462.0,7759.0,,
Population 678,64542409.0,2033238.0,3790.0,,
Population 679,77420787.0,1075490.0,4531.0,,
Population 680,111360731.0,2042273.0,8983.0,,
Population 681,44495177.0,58125122.0,329930.0,114.0,
Population 682,106879792.0,4444749.0,13979.0,,
Population 683,73966594.0,5988587.0,22437.0,,
Population 684,70693696.0,1293020.0,4296.0,,
Population 685,100589631.0,8252542.0,187025.0,261.0,
Population 686,109150663.0,5657739.0,24136.0,,
Population 687,97263836.0,7761301.0,21132.0,,
Population 688,79852559.0,2433443.0,17879.0,,
Population 689,43190672.0,71530216.0,1112955.0,2882.0,
Population 690,86249075.0,6257822.0,23041.0,,
Population 691,107137911.0,4565034.0,34129.0,,
Population 692,77433493.0,942379.0,1307.0,,
Population 693,67635919.0,45360872.0,1223145.0,9262.0,
Population 694,94029806.0,3800097.0,11103.0,,
Population 695,73860728.0,1724712.0,47968.0,208.0,
Population 696,104891909.0,10652725.0,100805.0,,
Population 697,96704802.0,3047607.0,18449.0,,
Population 698,110622645.0,4633045.0,35575.0,,
Population 699,26150622.0,1573224.0,48803.0,890.0,
Population 700,109079316.0,3527741.0,13225.0,,
Population 701,78512272.0,6170611.0,253245.0,,
Population 702,86092677.0,960598.0,1715.0,,
Population 703,93491107.0,3267297.0,6867.0,,
Population 704,74051997.0,958027.0,419.0,,
Population 705,75946216.0,12085537.0,71638.0,328.0,
Population 706,96786498.0,5306538.0,11245.0,,
Population 707,39147603.0,390532.0,,,
Population 708,102455055.0,2939459.0,57163.0,,
Population 709,113142658.0,1392371.0,5142.0,,
Population 710,58644158.0,1205063.0,6160.0,,
Population 711,54810073.0,572210.0,820.0,,
Population 712,56682999.0,5737164.0,25133.0,,
Population 713,110459511.0,2890613.0,11944.0,,
Population 714,88094196.0,897784.0,558.0,,
Population 715,41859628.0,3697885.0,9407.0,,
Population 716,48040305.0,35766368.0,604983.0,1006.0,
Population 717,100719536.0,14286897.0,117843.0,160.0,
Population 718,50233102.0,2289130.0,2242.0,,
Population 719,106300018.0,2587029.0,19783.0,,
Population 720,106211536.0,4516755.0,25778.0,274.0,
Population 721,87656465.0,12787129.0,160801.0,646.0,
Population 722,80001302.0,16672845.0,55228.0,,
Population 723,90193961.0,2669227.0,189690.0,,
Population 724,101852993.0,1184454.0,8647.0,,
Population 725,100251047.0,11274693.0,65109.0,187.0,
Population 726,68089795.0,1983735.0,6643.0,,
Population 727,75835119.0,23397224.0,142005.0,,
Population 728,95153087.0,827287.0,3988.0,,
Population 729,90467494.0,3388995.0,8402.0,,
Population 730,80969641.0,4227152.0,16196.0,,
Population 731,89919794.0,1362846.0,3086.0,,
Population 732,84227841.0,29537366.0,168458.0,616.0,
Population 733,87296660.0,7713088.0,491388.0,281.0,
Population 734,98775934.0,5699985.0,46062.0,,
Population 735,101382384.0,3026863.0,8431.0,,
Population 736,68796259.0,35802802.0,319470.0,1581.0,
Population 737,96198826.0,2050653.0,2928.0,,
Population 738,84090067.0,2684473.0,5846.0,,
Population 739,89511708.0,25805024.0,136596.0,129.0,
Population 740,53635854.0,7868125.0,36845.0,7373.0,
Population 741,70006014.0,33433275.0,383872.0,2970.0,
Population 742,106650784.0,2779552.0,27695.0,,
Population 743,44544983.0,654606.0,21446.0,,
Population 744,110892349.0,2376082.0,3471.0,,
Population 745,43679276.0,665444.0,1025.0,,
Population 746,90954406.0,2309589.0,10093.0,375.0,
Population 747,105239368.0,5875554.0,233360.0,906.0,
Population 748,97575027.0,15325979.0,315588.0,516.0,
Population 749,63052752.0,1958318.0,5664.0,,
Population 750,108780115.0,1446516.0,6858.0,,
Population 751,55578559.0,10094046.0,75954.0,,
Population 752,104831539.0,8030777.0,204195.0,351.0,
Population 753,85086200.0,1692988.0,3147.0,,
Population 754,98355528.0,2258559.0,15083.0,,
Population 755,86953321.0,15139716.0,805563.0,2889.0,
Population 756,88105626.0,20308043.0,121228.0,,
Population 757,82177717.0,3575905.0,23490.0,,
Population 758,35919530.0,453800.0,726.0,,
Population 759,85321862.0,1542437.0,8179.0,125.0,
Population 760,756361.0,113453912.0,1297069.0,2025.0,
Population 761,55975723.0,948528.0,893.0,,
Population 762,25035209.0,70722331.0,289156.0,170.0,
Population 763,16032293.0,92853840.0,3307244.0,21027.0,
Population 764,52668134.0,3413865.0,10873.0,126.0,
Population 765,111803127.0,1440661.0,14127.0,,
Population 766,109935186.0,4726570.0,49910.0,608.0,
Population 767,71874041.0,2314639.0,7333.0,,
Population 768,88167895.0,2503748.0,11578.0,,
Population 769,104685082.0,6458867.0,84020.0,186.0,
Population 770,107639345.0,3055747.0,9117.0,,
Population 771,106912367.0,1807648.0,5142.0,,
Population 772,93409121.0,7879591.0,18258.0,,
Population 773,88050861.0,1376561.0,5236.0,,
Population 774,106288588.0,1251019.0,2652.0,,
Population 775,102986880.0,11723432.0,102064.0,,
Population 776,100001710.0,5756190.0,16664.0,,
Population 777,108359388.0,1907362.0,13594.0,,
Population 778,98076309.0,1178646.0,4887.0,,
Population 779,95916360.0,13956840.0,180170.0,579.0,
Population 780,83027737.0,662496.0,348.0,,
Population 781,103186233.0,607537.0,650.0,,
Population 782,99118066.0,5480177.0,31804.0,160.0,
Population 783,105173482.0,2068034.0,11672.0,,
Population 784,94509770.0,2603850.0,15848.0,,
Population 785,88060963.0,2414409.0,6346.0,,
Population 786,52591257.0,879053.0,799.0,,
Population 787,93541858.0,2354512.0,20621.0,,
Population 788,84924303.0,2719962.0,30610.0,,
Population 789,82250843.0,2870543.0,6660.0,,
Population 790,19710516.0,85684821.0,435722.0,816.0,
Population 791,85910601.0,3549060.0,10641.0,,
Population 792,88000148.0,971480.0,4364.0,,
Population 793,55221350.0,624828.0,1327.0,,
Population 794,32816130.0,928124.0,3229.0,,
Population 795,50500365.0,1849306.0,3941.0,103.0,
Population 796,90352982.0,14430363.0,3112549.0,10299.0,
Population 797,61067310.0,12119719.0,58109.0,121.0,
Population 798,74972817.0,676665.0,2300.0,,
Population 799,21325550.0,69213334.0,1557107.0,26400.0,
Population 800,92377720.0,1925332.0,3997.0,,
Population 801,109349825.0,1571135.0,6927.0,,
Population 802,109050602.0,6401357.0,26006.0,,
Population 803,23060277.0,86743517.0,836258.0,1985.0,
Population 804,85180927.0,18377819.0,2173676.0,6923.0,
Population 805,26383312.0,79862916.0,3953279.0,23114.0,
Population 806,83198575.0,1303189.0,131703.0,,
Population 807,92533100.0,2978408.0,13263.0,,
Population 808,73297118.0,635346.0,803.0,,
Population 809,38549924.0,668099.0,1355.0,,
Population 810,105866219.0,8503458.0,47642.0,159.0,
Population 811,86552715.0,3468566.0,13146.0,,
Population 812,73939155.0,1904987.0,12984.0,,
Population 813,93068500.0,2457576.0,11312.0,,
Population 814,102329819.0,13287403.0,76668.0,,
Population 815,91190090.0,1958230.0,12250.0,,
Population 816,73158496.0,672323.0,818.0,,
Population 817,80506897.0,3079213.0,12256.0,,
Population 818,98973822.0,6993230.0,38933.0,112.0,
Population 819,70450023.0,2179473.0,6823.0,,
Population 820,76560245.0,10254961.0,35678.0,,
Population 821,64403315.0,48772967.0,1251579.0,24784.0,
Population 822,47090859.0,1864324.0,3718.0,,
Population 823,101765973.0,6321025.0,114080.0,3504.0,
Population 824,72451852.0,3696329.0,145286.0,1024.0,
Population 825,112357672.0,1370793.0,7183.0,,
Population 826,108004503.0,3975801.0,25541.0,,
Population 827,78359923.0,1200544.0,3791.0,,
Population 828,98085720.0,5430847.0,43212.0,,
Population 829,78678544.0,3967723.0,13674.0,,
Population 830,99835679.0,15814880.0,123002.0,,
Population 831,35273263.0,473887.0,1203.0,,
Population 832,107074962.0,1897708.0,10673.0,,
Population 833,86457882.0,1094808.0,1483.0,,
Population 834,91195621.0,14156449.0,73268.0,,
Population 835,110582723.0,3252377.0,12137.0,,
Population 836,24292470.0,6302269.0,27218.0,,
Population 837,53573077.0,19453372.0,282655.0,1077.0,
Population 838,90145294.0,4761765.0,25423.0,,
Population 839,87169095.0,5430142.0,30898.0,,
Population 840,111950098.0,1192827.0,2686.0,,
Population 841,113727858.0,1910081.0,5575.0,,
Population 842,104631460.0,1847345.0,7020.0,,
Population 843,80124382.0,1203860.0,1768.0,,
Population 844,89565885.0,12743144.0,276274.0,667.0,
Population 845,95729226.0,2591022.0,9094.0,,
Population 846,68465251.0,5527375.0,72982.0,190.0,
Population 847,84932629.0,2775829.0,40183.0,,
Population 848,41413487.0,58670587.0,362243.0,1447.0,
Population 849,92381289.0,3072654.0,9372.0,,
Population 850,82211207.0,3155325.0,84875.0,,
Population 851,74687528.0,1076861.0,1421.0,,
Population 852,69873044.0,3578046.0,9863.0,,
Population 853,89929375.0,10591706.0,116942.0,485.0,
Population 854,97039609.0,11249781.0,122949.0,109.0,
Population 855,81902104.0,4336292.0,12767.0,,
Population 856,74481518.0,1190994.0,2601.0,,
Population 857,105931167.0,1936366.0,4395.0,,
Population 858,43384367.0,1249835.0,2613.0,,
Population 859,81978771.0,2377321.0,13465.0,,
Population 860,70229508.0,13328002.0,48720.0,112.0,
Population 861,102796445.0,1915009.0,8521.0,,
Population 862,98637580.0,2378247.0,11145.0,,
Population 863,93829484.0,1066034.0,1258.0,,
Population 864,49460059.0,60216419.0,428080.0,164.0,
Population 865,69247400.0,4934290.0,63754.0,148.0,
Population 866,90692759.0,2763450.0,8057.0,,
Population 867,100687545.0,1676038.0,4666.0,,
Population 868,77154099.0,7707851.0,64907.0,403.0,
Population 869,89350200.0,1426255.0,4660.0,,
Population 870,60360780.0,2639479.0,13436.0,,
Population 871,107123071.0,5215204.0,229207.0,535.0,
Population 872,109598749.0,1225373.0,2884.0,,
Population 873,1382436.0,106986947.0,3720510.0,48989.0,101.0
Population 874,98298810.0,2655091.0,99775.0,344.0,
Population 875,110838912.0,3813079.0,76322.0,,
Population 876,78502044.0,2693698.0,18380.0,,
Population 877,441971.0,112125492.0,2866701.0,7410.0,
Population 878,113307002.0,1826155.0,26967.0,,
Population 879,102353534.0,3865700.0,9692.0,137.0,
Population 880,67094392.0,47093047.0,469986.0,517.0,
Population 881,68860630.0,9638376.0,37705.0,,
Population 882,106782560.0,4407757.0,335063.0,188.0,
Population 883,75413356.0,1681988.0,6155.0,,
Population 884,106279537.0,2890324.0,22668.0,,
Population 885,80343783.0,2098809.0,10420.0,,
Population 886,107385531.0,2836738.0,14363.0,,
Population 887,76102052.0,4400224.0,24250.0,,
Population 888,80015629.0,7145331.0,28216.0,,
Population 889,109179268.0,6026827.0,117210.0,,
Population 890,104300463.0,3127934.0,9515.0,,
Population 891,112433089.0,3127432.0,17914.0,257.0,
Population 892,48971205.0,16970942.0,250746.0,,
Population 893,79345918.0,7311820.0,117141.0,2584.0,
Population 894,74645092.0,4052059.0,4959.0,,
Population 895,35193882.0,5532325.0,43462.0,286.0,
Population 896,81723907.0,898386.0,8718.0,,
Population 897,63253559.0,2773417.0,11868.0,,
Population 898,58853033.0,52524939.0,4475478.0,9747.0,
Population 899,53885804.0,972751.0,3283.0,,
Population 900,5442806.0,99831108.0,9129303.0,25639.0,154.0
Population 901,108481712.0,5518510.0,29189.0,,
Population 902,102306135.0,5363926.0,59286.0,,
Population 903,101980622.0,1457062.0,4943.0,,
Population 904,72352148.0,573649.0,773.0,,
Population 905,108076371.0,7430264.0,126306.0,119.0,
Population 906,78162123.0,7094176.0,69603.0,,
Population 907,67203338.0,960779.0,4370.0,,
Population 908,76947198.0,2795638.0,14786.0,,
Population 909,97789845.0,2317975.0,4599.0,,
Population 910,97832318.0,7785233.0,36276.0,208.0,
Population 911,108064328.0,1940640.0,5527.0,,
Population 912,59297205.0,45291373.0,283651.0,4050.0,
Population 913,97076712.0,1817507.0,6554.0,,
Population 914,56585964.0,8460834.0,46940.0,242.0,
Population 915,86282702.0,20717804.0,60760.0,,
Population 916,109984099.0,1785624.0,1323.0,,
Population 917,108813793.0,3731627.0,50977.0,156.0,
Population 918,104301560.0,9589493.0,107165.0,,
Population 919,56123806.0,406111.0,542.0,,
Population 920,99150325.0,16546344.0,136102.0,,
Population 921,55670471.0,40406277.0,180662.0,171.0,
Population 922,81358310.0,1425331.0,2473.0,,
Population 923,9243753.0,43294446.0,61933259.0,1356917.0,6426.0
Population 924,102295248.0,10092043.0,47515.0,101.0,
Population 925,60968373.0,10937201.0,446405.0,2024.0,
Population 926,62101771.0,51770776.0,258602.0,109.0,
Population 927,67760152.0,2000631.0,5726.0,,
Population 928,84482077.0,1090926.0,2101.0,,
Population 929,101409371.0,8623546.0,81512.0,,
Population 930,90241880.0,3078438.0,9192.0,,
Population 931,95491909.0,1037071.0,23468.0,,
Population 932,72921422.0,15394613.0,176917.0,,
Population 933,107228356.0,7974931.0,43601.0,,
Population 934,112061922.0,2528574.0,23030.0,,
Population 935,99555446.0,2720139.0,5323.0,,
Population 936,79937004.0,1054230.0,1800.0,,
Population 937,67229440.0,1225305.0,2438.0,,
Population 938,95085107.0,20412019.0,354307.0,964.0,
Population 939,93049109.0,1617603.0,16005.0,,
Population 940,90917105.0,12787324.0,61416.0,,
Population 941,73841264.0,854125.0,2346.0,,
Population 942,55972420.0,52983938.0,6883049.0,33939.0,
Population 943,102460961.0,7838789.0,281788.0,242.0,
Population 944,105851605.0,5165683.0,137703.0,,
Population 945,48332044.0,1123790.0,2539.0,,
Population 946,106563598.0,3718726.0,11649.0,,
Population 947,100038626.0,967556.0,1812.0,,
Population 948,78789905.0,6636719.0,100556.0,865.0,
Population 949,89090680.0,1938945.0,7134.0,,
Population 950,91667761.0,7763623.0,121240.0,170.0,
Population 951,87148643.0,10378031.0,84432.0,,
Population 952,84804662.0,25070831.0,5845741.0,48241.0,
Population 953,98059388.0,11709032.0,459628.0,1050.0,
Population 954,102229741.0,2007893.0,3646.0,,
Population 955,99458578.0,4862432.0,45571.0,,
Population 956,85587603.0,1457553.0,1755.0,,
Population 957,111563978.0,2440643.0,12254.0,,
Population 958,62300520.0,48667572.0,2949688.0,5349.0,
Population 959,32808975.0,49005048.0,140296.0,,
Population 960,92424807.0,2155982.0,4699.0,,
Population 961,103006001.0,6835872.0,63104.0,,
Population 962,80704139.0,10531685.0,298508.0,,
Population 963,89374359.0,2710799.0,5647.0,,
Population 964,102918109.0,4599165.0,67023.0,958.0,
Population 965,90926224.0,3592381.0,24100.0,,
Population 966,93435509.0,11932344.0,102330.0,204.0,
Population 967,14105421.0,94229337.0,898981.0,2203.0,
Population 968,63373013.0,1128424.0,3594.0,,
Population 969,104327881.0,6800847.0,27580.0,154.0,
Population 970,81853149.0,19399712.0,78784.0,322.0,
Population 971,101221056.0,2990654.0,7009.0,,
Population 972,65300288.0,567234.0,1653.0,,
Population 973,67224501.0,1157776.0,1825.0,,
Population 974,93128243.0,1475071.0,25169.0,,
Population 975,83221693.0,6387688.0,82359.0,,
Population 976,79393314.0,2331281.0,13281.0,,
Population 977,88973674.0,1625661.0,6173.0,,
Population 978,107509183.0,5596910.0,51975.0,306.0,
Population 979,103077001.0,640397.0,8669.0,,
Population 980,72817388.0,1317932.0,3018.0,,
Population 981,93402264.0,4363796.0,14403.0,,
Population 982,81676326.0,31127593.0,1480953.0,4744.0,
Population 983,104774215.0,6707995.0,30080.0,,
Population 984,90206963.0,2156165.0,5520.0,,
Population 985,91098334.0,7182937.0,24192.0,,
Population 986,79671301.0,968025.0,3120.0,,
Population 987,90439319.0,22256423.0,2562710.0,20461.0,772.0
Population 988,62192673.0,744601.0,1028.0,,
Population 989,20371269.0,79799841.0,716314.0,3791.0,
Population 990,105983869.0,4578741.0,33894.0,,
Population 991,97014569.0,15221092.0,107446.0,146.0,
Population 992,100599365.0,7409101.0,15994.0,,
Population 993,95988192.0,2959021.0,12475.0,,
Population 994,91043801.0,3158582.0,11452.0,,
Population 995,58186091.0,1760272.0,1901.0,,
Population 996,87703479.0,5376207.0,42969.0,,
Population 997,110695565.0,3331456.0,26537.0,,
Population 998,77098711.0,24028197.0,1087818.0,4012.0,
Population 999,101561460.0,11556292.0,74357.0,153.0,
